CEP,NUM,LATITUDE,LONGITUDE
65037440,7,-2.5447202,-44.2627740
65040851,7,-2.5391099,-44.2829046
65031421,7,-2.5505744,-44.2814380
65082307,7,-2.5461839,-44.3283655
65041720,7,-2.5623393,-44.2646996
65092063,7,-2.5709989,-44.2657533
65050090,7,-2.5391099,-44.2829046
65080440,6,-2.5356096,-44.2031091
65065300,6,-2.4848836,-44.2252808
65054580,6,-2.5335041,-44.2095464
65031380,6,-2.5395525,-44.2932014
65058566,6,-2.5403489,-44.1973436
65082539,6,-2.5404325,-44.2431498
65044420,6,-2.5666295,-44.2686329
65057663,6,-2.5033399,-44.2948395
65073614,6,-2.5109902,-44.2326294
65042590,6,-2.5709615,-44.2636195
65061090,6,-2.5358513,-44.2584671
65035520,6,-2.5319149,-44.2809316
65042090,6,-2.5673765,-44.2237008
65051610,6,-2.5391099,-44.2829046
65058171,6,-2.5813738,-44.1988488
65025270,6,-2.5391099,-44.2829046
65055560,6,-2.5729486,-44.2296005
65068228,6,-2.4906072,-44.2151323
65041615,6,-2.5502741,-44.2706305
65090650,6,-2.6338676,-44.2677462
65071427,6,-2.5594829,-44.2286857
65040180,6,-2.5391099,-44.2829046
65071540,6,-2.4924874,-44.2720160
65095810,6,-2.5724936,-44.2407544
65081414,6,-2.5701437,-44.3118518
65058357,6,-2.5901222,-44.1969363
65065360,6,-2.4859715,-44.2255590
65041125,6,-2.5620431,-44.2676163
65041883,6,-2.5715339,-44.2633008
65036620,6,-2.5405124,-44.2697863
65072050,6,-2.4928456,-44.2722843
65071250,6,-2.5391099,-44.2829046
65026270,6,-2.5424932,-44.2959035
65058456,6,-2.5403610,-44.2015706
65070614,6,-5.3055114,-47.2562492
65072026,6,-2.4867627,-44.2527549
65065020,6,-2.5391099,-44.2829046
65010070,6,-2.5237013,-44.2974848
65030790,6,-2.5647812,-44.2127621
65047210,6,-2.6418267,-44.2944399
65045200,6,-2.5520443,-44.2485570
65071480,6,-2.4876151,-44.2663385
65076410,6,-2.5126563,-44.3021996
65042140,6,-2.5529157,-44.2709069
65076404,6,-2.5093886,-44.3034209
65050780,6,-2.5391099,-44.2829046
65049093,6,-2.5410813,-44.2450763
65026000,6,-2.5425476,-44.2979193
65015310,6,-2.5322641,-44.2981596
65071643,6,-2.4923478,-44.2757694
65035120,6,-2.5292176,-44.2827195
65060730,6,-2.5373598,-44.2258694
65058136,6,-2.5809620,-44.2000029
65057320,6,-2.5621403,-44.2308502
65058111,6,-2.5730665,-44.1950677
65035160,6,-2.5279438,-44.2859075
65072100,6,-2.5107114,-44.2592132
65090870,6,-2.5572871,-44.2408322
65048520,6,-2.5580783,-44.2409378
65056330,6,-2.5655432,-44.2427690
65035332,6,-2.5287835,-44.2796758
65041230,6,-2.5664098,-44.2710371
65062060,6,-2.5345377,-44.2460437
65070640,6,-2.5300739,-44.2962618
65060260,6,-2.5390425,-44.2328142
65072892,6,-2.4866611,-44.2590643
65042430,6,-2.5463664,-44.2733636
65081254,6,-2.5450466,-44.2883950
65041533,6,-2.5546198,-44.2576326
65058079,6,-2.5403602,-44.2015708
65060690,6,-2.5419833,-44.2270151
65092152,6,-2.6714609,-44.2814650
65031610,6,-2.5462357,-44.2843077
65044878,6,-2.5502523,-44.2674434
65058463,6,-2.5704402,-44.2043468
65058826,6,-2.5958319,-44.1894175
65061040,6,-2.4890729,-44.2395019
65057863,6,-2.5557900,-44.2356073
65073110,6,-2.5431301,-44.2129315
65066390,6,-2.5391099,-44.2829046
65041640,6,-2.5477051,-44.2661887
65071393,6,-2.4914114,-44.2844803
65068886,6,-2.5079841,-44.2125159
65031310,6,-2.5645142,-44.2706594
65061770,6,-2.5329729,-44.2448413
65066212,6,-5.5222753,-43.2038100
65030770,6,-2.5433046,-44.2507686
65058065,6,-2.5333267,-44.2070150
65020540,6,-2.5275977,-44.2906537
65091826,6,-2.5455508,-44.2499618
65090845,6,-2.5758188,-44.2000874
65031800,6,-2.5375277,-44.2831032
65058769,6,-2.5820176,-44.1848102
65075130,6,-2.4933040,-44.2888236
65085582,6,-2.5655409,-44.3318007
65073143,6,-2.4958975,-44.2481768
65091683,6,-2.4814669,-44.2140702
65015290,6,-2.5391099,-44.2829046
65082420,6,-2.5755799,-44.2209924
65081251,6,-2.5646426,-44.3158903
65044462,6,-2.5595494,-44.2708600
65058766,6,-2.5839290,-44.1834997
65040410,6,-2.4952881,-44.2112109
65055840,6,-2.5639938,-44.2213632
65045030,6,-2.5526760,-44.2352530
65061730,6,-2.5358971,-44.2484106
65049010,6,-2.5466875,-44.2074824
65042520,6,-2.5690768,-44.2718784
65072173,6,-2.5080568,-44.2467169
65054263,6,-2.5384201,-44.2011688
65076462,6,-2.5132375,-44.2388084
65050660,6,-2.5451768,-44.2187782
65059520,6,-2.5570489,-44.2346246
65058073,6,-2.5797890,-44.2140149
65058832,6,-2.5958319,-44.1894175
65058360,6,-2.4930279,-44.2059926
65090266,5,-2.6385477,-44.2696634
65040655,5,-2.5616294,-44.2250501
65035430,5,-2.5461344,-44.2837422
65082663,5,-2.5424998,-44.3347069
65025830,5,-2.5373344,-44.2885576
65075220,5,-2.5067207,-44.2943641
65010460,5,-2.5273051,-44.2976666
65073380,5,-2.5082285,-44.2436063
65066160,5,-2.4850175,-44.2412935
65030210,5,-2.5394849,-44.2865424
65058044,5,-2.5162100,-44.2578414
65085320,5,-2.5391099,-44.2829046
65040050,5,-2.5449333,-44.2694941
65020090,5,-2.4861020,-44.2151290
65041310,5,-2.5596383,-44.2610432
65066489,5,-2.5385160,-44.2909723
65058284,5,-2.5163154,-44.2545416
65057870,5,-2.5557900,-44.2356073
65059816,5,-2.5391099,-44.2829046
65058203,5,-2.5461952,-44.2183981
65032520,5,-2.5391099,-44.2829046
65060230,5,-2.5494668,-44.2247698
65045390,5,-2.5391099,-44.2829046
65050060,5,-2.5409635,-44.2195127
65030700,5,-2.5449849,-44.2862919
65058534,5,-2.5954939,-44.1789730
65046330,5,-2.5409100,-44.2548978
65062160,5,-2.5349573,-44.2438866
65080450,5,-2.5620198,-44.3150500
65071200,5,-2.5156984,-44.2546573
65042882,5,-2.5479029,-44.2721254
65066830,5,-2.4997714,-44.2239721
65031040,5,-2.5446969,-44.2802317
65060600,5,-2.5390425,-44.2328142
65076390,5,-2.5084599,-44.3040487
65074030,5,-2.5194769,-44.2324468
65070320,5,-2.5391099,-44.2829046
65081495,5,-2.5072686,-44.2959724
65070170,5,-2.5391099,-44.2829046
65071428,5,-2.5594829,-44.2286857
65043291,5,-2.5499223,-44.2632765
65058410,5,-2.5524830,-44.2683567
65036740,5,-2.5350380,-44.2678274
65035425,5,-5.5278414,-47.4632997
65020700,5,-2.5391099,-44.2829046
65036250,5,-2.5426175,-44.2670476
65021020,5,-2.5238466,-44.2913161
65025240,5,-2.5355493,-44.2899402
65055440,5,-2.5724936,-44.2407544
65035500,5,-2.5301019,-44.2822837
65042450,5,-2.5391099,-44.2829046
65090834,5,-2.6288442,-44.2701006
65058407,5,-2.5688844,-44.1933388
65080146,5,-2.5002008,-44.2865321
65054210,5,-2.5369627,-44.2083572
65085210,5,-2.5340816,-44.3302851
65095210,5,-2.6123623,-44.2481225
65036610,5,-5.4978547,-47.4560099
65080238,5,-2.5619337,-44.3027466
65035360,5,-2.5391099,-44.2829046
65043895,5,-2.5648267,-44.2667146
65054490,5,-2.5336818,-44.2048431
65010500,5,-2.5391099,-44.2829046
65053150,5,-2.5391099,-44.2829046
65036270,5,-2.5347031,-44.2739030
65077460,5,-2.4911116,-44.2962575
65075665,5,-2.4949872,-44.2866259
65092390,5,-5.3055114,-47.2562492
65055670,5,-2.5426577,-44.2684064
65071620,5,-2.4884163,-44.2419093
65064220,5,-2.5472995,-44.2276542
65094044,5,-2.5391099,-44.2829046
65035040,5,-2.5323281,-44.2851456
65061820,5,-2.5308659,-44.2436969
65051490,5,-2.5391099,-44.2829046
65095300,5,-2.6055280,-44.2123555
65025220,5,-2.5350877,-44.2883496
65075050,5,-2.4949741,-44.2920224
65053310,5,-2.4924768,-44.3047243
65015190,5,-2.5386681,-44.2940786
65068012,5,-5.3055114,-47.2562492
65086791,5,-23.4785927,-46.5271091
65092073,5,-6.0266599,-44.2474062
65095520,5,-2.6224533,-44.2641825
65060845,5,-2.5428365,-44.2233472
65045640,5,-2.5433046,-44.2507686
65070875,5,-2.5248153,-44.2676869
65067300,5,-2.5169559,-44.2355816
65045820,5,-2.5391099,-44.2829046
65080300,5,-2.5566471,-44.3014159
65063480,5,-2.5368734,-44.2347249
65083542,5,-2.5391099,-44.2829046
65093006,5,-2.5391099,-44.2829046
65058433,5,-2.4866270,-44.2482954
65045570,5,-2.5432859,-44.2515120
65050390,5,-2.5391099,-44.2829046
65091160,5,-2.5569024,-44.2189821
65056563,5,-2.5625532,-44.2137855
65066487,5,-2.5196968,-44.2650874
65041580,5,-2.5459846,-44.2725851
65074280,5,-3.6684543,-45.3690033
65086160,5,-2.5588624,-44.3284669
65057628,5,-,-
65042560,5,-2.5650619,-44.2632761
65070460,5,-2.5301019,-44.2822837
65073060,5,-2.5430768,-44.2129898
65057691,5,-2.5834311,-44.3123887
65073604,5,-2.5237013,-44.2974848
65051480,5,-2.5391099,-44.2829046
65055150,5,-2.5682249,-44.2345078
65055530,5,-2.5617351,-44.2230254
65063000,5,-2.5400319,-44.2283397
65058493,5,-2.5970636,-44.1838900
65065210,5,-2.5889247,-44.1924159
65086040,5,-2.5613647,-44.3235859
65053030,5,-2.5391099,-44.2829046
65044570,5,-2.5686137,-44.2618901
65052530,5,-2.5544508,-44.2147707
65076620,5,-2.5038696,-44.3066748
65010090,5,-2.5305740,-44.3060981
65090890,5,-2.5561822,-44.2780052
65085330,5,-2.5327160,-44.2817141
65057681,5,-2.4824164,-44.1906159
65092408,5,-2.5613386,-44.2308142
65031080,5,-2.5501856,-44.2790404
65062260,5,-2.5317692,-44.2445948
65065120,5,-2.4859268,-44.2410954
65055460,5,-2.5664720,-44.2346325
65095440,5,-2.5546198,-44.2576326
65058113,5,-2.5960968,-44.1973319
65085111,5,-2.5473456,-44.3356936
65070594,4,-2.5620734,-44.2736498
65090402,4,-2.5477453,-44.1874445
65063640,4,-2.5369295,-44.2310597
65047690,4,-2.5457897,-44.2456451
65030830,4,-2.5429752,-44.2853404
65048400,4,-2.5586178,-44.2435038
65031220,4,-2.5349129,-44.2860348
65090572,4,-2.5485008,-44.3175444
65082130,4,-2.5482972,-44.3199134
65035140,4,-2.5391099,-44.2829046
65058101,4,-2.5613802,-44.1983133
65095205,4,-2.6040566,-44.2350202
65048392,4,-2.5577711,-44.2427740
65080150,4,-2.5387793,-44.3277297
65086200,4,-2.5594454,-44.3348597
65040010,4,-2.5391099,-44.2829046
65041660,4,-2.5391099,-44.2829046
65081622,4,-2.5677477,-44.3056916
65041780,4,-2.5501320,-44.2597460
65026210,4,-2.5432821,-44.2979981
65092009,4,-2.5442270,-44.3310595
65030090,4,-2.5480999,-44.2875523
65041350,4,-2.5562964,-44.2533748
65071170,4,-2.5144797,-44.2513265
65061270,4,-2.5265701,-44.2495561
65033080,4,-2.5561838,-44.2604637
65054510,4,-2.5368961,-44.2019490
65031740,4,-5.3055114,-47.2562492
65082489,4,-2.5516769,-44.3335884
65046290,4,-2.5397356,-44.2539899
65060073,4,-2.5031038,-44.2332936
65082714,4,-2.5355360,-44.3238221
65074580,4,-2.5112620,-44.2585045
65041235,4,-2.5664057,-44.2753605
65044260,4,-2.5650619,-44.2632761
65080500,4,-2.5564646,-44.3035489
65060510,4,-2.5474400,-44.2282916
65056564,4,-2.5625653,-44.2151941
65057621,4,-2.5737039,-44.2352607
65068663,4,-2.4895535,-44.2130975
65043060,4,-2.5463866,-44.2802962
65071324,4,-29.9004737,-51.1661254
65074050,4,-2.5391099,-44.2829046
65052891,4,-2.5482299,-44.2078280
65015390,4,-2.5381748,-44.2934337
65058738,4,-2.5762156,-44.1914988
65046610,4,-2.5267875,-44.3019028
65047730,4,-2.5392057,-44.2556983
65058840,4,-2.5391099,-44.2829046
65055351,4,-2.5391099,-44.2829046
65036210,4,-2.5412926,-44.2740634
65045450,4,-2.5465467,-44.2477669
65071320,4,-2.5391099,-44.2829046
65074760,4,-2.5075953,-44.2678089
65040701,4,-2.5627804,-44.2672000
65073780,4,-2.5391099,-44.2829046
65068621,4,-2.4910416,-44.2141318
65049290,4,-2.5391099,-44.2829046
65063080,4,-2.5343010,-44.2368707
65055474,4,-23.5538129,-46.6383611
65056140,4,-2.5633109,-44.2217867
65072110,4,-2.5023977,-44.2450416
65052871,4,-2.5483009,-44.2081381
65020660,4,-2.5263572,-44.2934291
65058299,4,-2.5325715,-44.2470507
65026370,4,-2.5401872,-44.2929232
65058661,4,-2.5927016,-44.1974962
65095340,4,-2.5977190,-44.1929458
65067500,4,-2.4837442,-44.2343100
65065670,4,-2.4885021,-44.2429278
65041650,4,-2.5512317,-44.2591995
65040880,4,-2.5690749,-44.2677394
65071550,4,-2.4925669,-44.2697587
65040280,4,-2.5488394,-44.2704270
65036290,4,-2.5412322,-44.2680745
65058371,4,-2.5950285,-44.2195010
65064512,4,-2.5136683,-44.2435774
65040860,4,-2.5391099,-44.2829046
65042145,4,-2.5391099,-44.2829046
65036520,4,-2.5391099,-44.2829046
65033150,4,-2.5481898,-44.2793870
65066110,4,-2.4846161,-44.2420785
65030740,4,-2.5516922,-44.2887067
65046380,4,-2.5398239,-44.2572550
65055060,4,-2.5709715,-44.2280352
65056000,4,-2.5621640,-44.2294110
65037250,4,-2.5248145,-44.2845661
65045490,4,-2.5411713,-44.2523523
65067690,4,-2.4917565,-44.2236785
65061220,4,-2.5334345,-44.2624987
65067110,4,-2.5442706,-44.2856155
65036312,4,-2.5376081,-44.2744673
65059454,4,-2.5034505,-44.2777716
65060010,4,-2.5486654,-44.2291653
65058292,4,-2.5841299,-44.2067550
65025030,4,-2.5369237,-44.2311296
65037030,4,-2.5391099,-44.2829046
65095550,4,-2.5960509,-44.2465428
65049270,4,-2.5577773,-44.2445092
65095580,4,-2.5400774,-44.2432277
65071703,4,-2.4916945,-44.2692196
65046480,4,-2.5519130,-44.2412909
65056544,4,-2.5652768,-44.2124898
65057530,4,-2.5607876,-44.2197061
65054460,4,-2.5363409,-44.2055264
65052150,4,-2.5592449,-44.2084618
65047100,4,-2.5582788,-44.2479354
65037020,4,-2.5253417,-44.2833430
65045070,4,-2.5099753,-44.2513879
65015120,4,-2.5360264,-44.2999343
65030845,4,-5.5027696,-47.4591184
65025660,4,-2.5561838,-44.2604637
65095260,4,-2.5563938,-44.2337433
65048450,4,-2.5533299,-44.2367018
65080230,4,-2.5092874,-44.2942388
65058992,4,-2.5391099,-44.2829046
65060823,4,-2.5453827,-44.2260691
65025450,4,-2.5391149,-44.2926350
65075675,4,-2.4986283,-44.2879209
65063736,4,-2.5391099,-44.2829046
65070076,4,-2.5218030,-44.2479161
65044710,4,-2.5651186,-44.2677262
65061150,4,-2.5647684,-44.2037177
65042405,4,-2.5447746,-44.2832458
65058506,4,-2.5970636,-44.1838900
65041550,4,-2.5501936,-44.2698910
65026240,4,-2.5391099,-44.2829046
65059830,3,-2.5391099,-44.2829046
65040550,3,-2.5550574,-44.2595563
65070632,3,-2.5058503,-44.2627096
65077350,3,-2.5278428,-44.2440133
65066210,3,-2.5225369,-44.2202448
65074620,3,-2.5112812,-44.2584739
65085541,3,-2.5327575,-44.3260211
65055650,3,-2.5741401,-44.2252384
65095570,3,-2.6150142,-44.2607449
65061690,3,-2.5354415,-44.2474156
65066690,3,-2.5042197,-44.2245684
65036050,3,-2.5418285,-44.2708873
65085085,3,-2.5576101,-44.3248986
65072410,3,-2.5391099,-44.2829046
65015490,3,-2.5636192,-44.2254604
65080270,3,-2.5589643,-44.3070948
65040100,3,-2.5438606,-44.2702603
65056587,3,-2.5603591,-44.2138940
65041060,3,-2.5460040,-44.2637863
65046120,3,-2.5540946,-44.2575937
65030500,3,-2.5461344,-44.2837422
65071190,3,-2.5163154,-44.2545416
65066700,3,-2.4998956,-44.2247734
65085650,3,-2.5092951,-44.2357122
65082119,3,-2.5360149,-44.2997020
65052540,3,-2.5551627,-44.2146808
65058551,3,-2.5363981,-44.2191664
65062822,3,-2.5224426,-44.2390161
65030320,3,-2.5430065,-44.2841290
65025100,3,-2.5391099,-44.2829046
65095681,3,-2.6148680,-44.2602082
65081626,3,-2.5677842,-44.3057072
65061320,3,-2.5346894,-44.2578478
65055240,3,-2.5673558,-44.2345606
65080260,3,-2.5322641,-44.2981596
65095780,3,-2.6179586,-44.2464100
65047440,3,-2.5401003,-44.2543481
65044510,3,-2.5391099,-44.2829046
65058727,3,-2.5772868,-44.1895133
65032600,3,-2.5470084,-44.2845207
65076250,3,-2.5142801,-44.2982300
65086260,3,-2.5526904,-44.2677260
65042879,3,-2.5674214,-44.2743431
65082712,3,-2.5709989,-44.2657533
65091220,3,-2.5441640,-44.2644737
65010630,3,-2.5261386,-44.3008705
65063050,3,-2.5273881,-44.2422069
65045170,3,-2.5441163,-44.2365332
65057644,3,-2.5918285,-44.2202813
65081324,3,-2.5684639,-44.3122804
65058717,3,-2.5806293,-44.1876014
65095615,3,-2.6055280,-44.2123555
65077420,3,-2.5005460,-44.3098593
65082284,3,-2.5461839,-44.3283655
65058141,3,-2.6063829,-44.1929012
65066885,3,-2.5120871,-44.2186434
65035610,3,-2.5300969,-44.2805470
65053362,3,-2.5248684,-44.2940261
65040420,3,-2.5391099,-44.2829046
65026250,3,-2.5605954,-44.2650175
65047110,3,-2.8957254,-44.8806270
65066720,3,-2.5014583,-44.2244921
65065640,3,-2.5272877,-44.2226233
65062863,3,-2.5636192,-44.2254604
65056420,3,-2.5737389,-44.2317257
65072660,3,-2.4989013,-44.2430844
65053090,3,-2.5440897,-44.2182624
65094026,3,-2.4877795,-44.2121592
65060622,3,-2.5283939,-44.2466023
65072710,3,-2.4972482,-44.2412150
65063360,3,-2.5330037,-44.2360540
65066250,3,-2.4921164,-44.2517513
65040190,3,-2.5557425,-44.2528965
65071560,3,-2.5673107,-44.2206016
65090272,3,-2.5432090,-44.2138461
65052240,3,-2.5624860,-44.2041676
65085072,3,-2.5610019,-44.3346552
65068206,3,-2.5561579,-44.2474682
65054889,3,-2.5305160,-44.2134099
65046590,3,-2.5574722,-44.2468731
65045430,3,-2.5406887,-44.2510778
65043710,3,-2.5391099,-44.2829046
65080350,3,-2.5300004,-44.2976153
65092294,3,-2.5391099,-44.2829046
65086010,3,-2.5516857,-44.3298783
65046490,3,-2.5520426,-44.2414816
65066710,3,-2.5041346,-44.2240369
65051340,3,-2.5391099,-44.2829046
65058598,3,-2.5391099,-44.2829046
65041140,3,-2.5561838,-44.2604637
65020550,3,-2.5272928,-44.2915540
65080243,3,-2.5627204,-44.2999857
65063100,3,-2.5350232,-44.2362332
65052500,3,-2.5558711,-44.2137802
65035530,3,-2.5391099,-44.2829046
65041320,3,-2.5391099,-44.2829046
65061630,3,-2.5296874,-44.2492597
65054540,3,-2.5383226,-44.2007737
65030451,3,-2.5438416,-44.2856577
65054760,3,-2.5337728,-44.2017901
65057190,3,-2.5618446,-44.2280740
65026070,3,-2.5426334,-44.2948210
65044873,3,-2.5681215,-44.2626532
65063530,3,-2.5292986,-44.2381960
65063580,3,-2.5369237,-44.2311296
65071299,3,-2.5087811,-44.2520458
65085079,3,-2.5580832,-44.3253384
65015360,3,-2.5300739,-44.2962618
65045290,3,-2.5450685,-44.2485535
65074257,3,-5.5194245,-47.4378447
65066430,3,-2.5015548,-44.2158862
65056300,3,-2.5648262,-44.2219090
65076768,3,-13.8670875,-40.0845121
65020500,3,-2.5309385,-44.2911821
65067351,3,-2.5635012,-44.3264937
65050255,3,-2.5391099,-44.2829046
65082480,3,-2.5516769,-44.3335884
65085560,3,-2.5391099,-44.2829046
65094036,3,-2.5627553,-44.2806255
65083316,3,-2.5391099,-44.2829046
65057180,3,-2.5562786,-44.2326001
65031450,3,-2.5573554,-44.3035680
65041760,3,-2.5528705,-44.2648807
65045370,3,-2.5369291,-44.2432489
65037220,3,-2.5345497,-44.2716157
65086789,3,-23.2975768,-46.7465275
65020100,3,-2.5319341,-44.2870253
65015100,3,-2.5376768,-44.2942174
65066020,3,-2.4914433,-44.2046704
65052700,3,-2.5391099,-44.2829046
65072560,3,-2.5171368,-44.2481266
65031455,3,-2.5515639,-44.2802856
65052740,3,-2.5491192,-44.2127088
65047260,3,-2.5464917,-44.2485856
65085410,3,-2.5391099,-44.2829046
65058647,3,-2.5906246,-44.1997001
65015070,3,-2.5376836,-44.2944093
65057683,3,-2.5981246,-44.2243517
65059680,3,-2.5587557,-44.2301783
65010590,3,-2.5267875,-44.3019028
65048680,3,-2.5159246,-44.2478454
65040891,3,-2.5699828,-44.2692168
65062849,3,-2.5428365,-44.2233472
65081651,3,-2.5703354,-44.3088326
65026140,3,-2.5567459,-44.2475856
65042020,3,-2.5517693,-44.2641897
65057666,3,-2.5944050,-44.2212575
65054000,3,-2.5500757,-44.2176966
65083370,3,-2.5372069,-44.2903212
65010350,3,-2.5253870,-44.3018595
65036690,3,-2.5391099,-44.2829046
65051460,3,-2.5391099,-44.2829046
65095475,3,-2.5801709,-44.2203697
65059790,3,-2.5599199,-44.2265212
65082796,3,-2.5787055,-44.3145734
65025810,3,-22.6998390,-47.6672553
65092006,3,-2.5709989,-44.2657533
65025770,3,-2.5380577,-44.2901529
65035048,3,-2.5282107,-44.2891967
65054810,3,-2.5337472,-44.1996862
65047520,3,-2.5477680,-44.2514552
65044790,3,-2.5666384,-44.2646863
65086210,3,-2.5595258,-44.3344429
65041090,3,-2.5528478,-44.2568389
65052152,3,-2.5391099,-44.2829046
65025002,3,-2.5388030,-44.2898971
65035790,3,-2.5323894,-44.2789982
65071040,3,-2.5210739,-44.2534817
65047550,3,-2.5477680,-44.2514552
65031140,3,-2.5365500,-44.2847337
65080410,3,-2.5561471,-44.3015666
65040480,3,-2.5516386,-44.2614679
65036760,3,-2.5340143,-44.2671933
65020060,3,-2.5248394,-44.2952630
65063020,3,-2.5346946,-44.2353608
65095530,3,-2.6187545,-44.2613558
65035590,3,-2.5305634,-44.2832769
65065530,3,-2.5391099,-44.2829046
65035036,3,-2.5272522,-44.2861039
65035033,3,-2.5236142,-44.2849138
65055475,3,-2.5416128,-44.2216269
65046620,3,-2.5610609,-44.2328204
65072830,3,-2.5347829,-44.2141340
65041180,3,-2.5709989,-44.2657533
65090858,3,-2.5640534,-44.1971022
65050895,3,-2.5459533,-44.2126506
65010250,3,-2.5391099,-44.2829046
65053665,3,-2.5376050,-44.1975293
65074852,3,-2.5078463,-44.2551603
65073700,3,-2.4884030,-44.2550260
65045292,3,-2.5431564,-44.2486098
65055490,3,-2.5778658,-44.2415828
65041970,3,-2.5422604,-44.2756620
65059813,3,-2.5391099,-44.2829046
65051060,3,-2.5498952,-44.2199833
65060210,3,-2.5082710,-44.2198336
65090794,2,-2.5471238,-44.2306380
65046110,2,-2.5542298,-44.2521609
65045540,2,-2.5418315,-44.2670520
65072174,2,-2.5080568,-44.2467169
65045440,2,-2.5391099,-44.2829046
65076655,2,-2.5201286,-44.2584358
65060841,2,-2.5450960,-44.2273431
65083744,2,-,-
65077150,2,-2.4917578,-44.2974300
65092100,2,-15.6529996,-56.1013475
65041540,2,-2.5557900,-44.2543800
65067090,2,-2.5442706,-44.2856155
65070470,2,-2.5088431,-44.2416289
65044170,2,-2.5644230,-44.2756989
65046550,2,-2.5156398,-44.2892930
65054770,2,-2.5336849,-44.2013941
65042150,2,-2.5575293,-44.2546069
65092015,2,-2.5516622,-44.2193711
65025480,2,-2.5381173,-44.2923812
65059310,2,-2.4997430,-44.2164217
65095585,2,-2.6206196,-44.2635807
65071842,2,-2.5391099,-44.2829046
65062851,2,-2.5436249,-44.2225501
65081318,2,-2.5672256,-44.3093662
65043040,2,-2.5505482,-44.2651399
65072405,2,-2.5221066,-44.2361761
65055465,2,-2.5257384,-44.2433329
65076040,2,-2.5391099,-44.2829046
65052877,2,-2.5448633,-44.2099036
65052320,2,-2.5628889,-44.2017676
65052370,2,-2.5792509,-44.1845613
65054880,2,-2.5305160,-44.2134099
65071847,2,-2.4954402,-44.2528795
65073420,2,-2.5149275,-44.2366243
65020070,2,-2.5248396,-44.2952928
65020670,2,-2.5272412,-44.2922558
65050260,2,-23.3017656,-46.7395631
65041670,2,-2.4902058,-44.2587746
65062400,2,-2.5245123,-44.2462051
65045090,2,-2.5438805,-44.2518972
65066433,2,-2.4958468,-44.2238381
65037410,2,-2.5442041,-44.2612009
65090819,2,-2.6288442,-44.2701006
65046371,2,-2.5410919,-44.2579505
65077510,2,-2.5016725,-44.3114008
65041889,2,-2.5735637,-44.2649832
65047080,2,-2.5605954,-44.2650175
65032010,2,-2.5478399,-44.2917116
65081276,2,-2.5663610,-44.3180512
65037010,2,-2.5257332,-44.2808355
65050856,2,-2.5379946,-44.2138585
65073500,2,-2.5105848,-44.2381272
65042861,2,-2.5721995,-44.2665793
65047400,2,-2.5422826,-44.2594625
65062350,2,-2.5263189,-44.2454533
65044760,2,-2.5663458,-44.2686726
65030360,2,-2.5484310,-44.2838609
65058297,2,-2.5726623,-44.2257404
65044443,2,-2.5391099,-44.2829046
65011000,2,-2.5262768,-44.2985841
65091169,2,-2.5331020,-44.3276207
65054230,2,-2.5386338,-44.2088222
65082218,2,-2.5500241,-44.3308623
65025840,2,-2.5340566,-44.2942620
65073131,2,-2.4961463,-44.2429456
65057340,2,-2.5614316,-44.2316570
65061145,2,-2.5308749,-44.2592106
65045282,2,-2.5443651,-44.2499652
65047130,2,-2.5461576,-44.2467169
65026130,2,-2.4966340,-44.2244907
65073170,2,-2.5045726,-44.2424803
65047150,2,-2.5450142,-44.3299481
65050400,2,-2.5391099,-44.2829046
65086320,2,-2.5391099,-44.2829046
65081373,2,-2.5735899,-44.3070293
65042565,2,-2.5391099,-44.2829046
65051540,2,-2.5454566,-44.2219500
65074560,2,-2.5112841,-44.2585398
65074111,2,-2.5391099,-44.2829046
65058432,2,-2.5792509,-44.1845613
65033084,2,-2.5424629,-44.2881009
65091687,2,-2.5195331,-44.2041071
65090584,2,-2.6401579,-44.2824925
65063684,2,-2.5578493,-44.3323282
65071150,2,-2.5157375,-44.2561048
65072885,2,-2.4877322,-44.2573516
65085257,2,-2.5622481,-44.3351488
65090820,2,-2.5296170,-44.2384067
65063190,2,-2.5470144,-44.2461131
65060463,2,-2.5409008,-44.2238315
65086795,2,-2.5595380,-44.3363651
65070497,2,-2.5226623,-44.2629986
65042640,2,-2.5444224,-44.2649172
65037000,2,-2.5391099,-44.2829046
65020280,2,-2.5251653,-44.2963699
65054115,2,-2.5547851,-44.2178327
65095450,2,-2.5546198,-44.2576326
65075320,2,-2.5115939,-44.3012314
65067430,2,-2.4810537,-44.2363487
65070360,2,-2.5079450,-44.2408262
65020790,2,-2.5295710,-44.2894830
65040892,2,-2.5395006,-44.2823270
65072450,2,-2.4987074,-44.2402184
65041520,2,-2.5511969,-44.2603844
65040876,2,-2.5699697,-44.2685211
65043430,2,-2.5391099,-44.2829046
65055317,2,-2.5278790,-44.2450106
65054310,2,-2.5372430,-44.2095607
65050850,2,-2.5278133,-44.2424424
65046420,2,-2.5417491,-44.2535629
65073340,2,-2.5082925,-44.2395272
65032160,2,-2.5470911,-44.2909702
65059630,2,-2.5541290,-44.2339132
65035240,2,-2.5300185,-44.2825703
65068865,2,-2.5178186,-44.2065705
65077348,2,-2.5325268,-44.2358116
65081392,2,-2.5713571,-44.3049320
65066670,2,-2.5211470,-44.2230652
65060275,2,-2.5391099,-44.2829046
65072521,2,-2.5023102,-44.2457265
65076649,2,-2.5038696,-44.3066748
65057629,2,-23.4698979,-46.6033136
